"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2010","Stratum_8"," [g]",41409.5802963074,8815.50684710422,0.21288568452094
"1","2011","Stratum_8"," [g]",54888.5976281133,11851.3595417021,0.215916602970959
"1","2012","Stratum_8"," [g]",71565.128329014,15049.1344303403,0.210285858234661
"1","2013","Stratum_8"," [g]",47969.6556224179,10363.4894687628,0.216042607233553
"1","2014","Stratum_8"," [g]",36282.7235341406,8252.65998305816,0.227454258644413
"1","2015","Stratum_8"," [g]",43499.7432812707,9961.0246843481,0.22899042460871
"1","2016","Stratum_8"," [g]",36028.7829305402,8013.14755209871,0.222409609770811
"1","2017","Stratum_8"," [g]",32715.0147778225,7971.73672516994,0.243672111393145
"1","2018","Stratum_8"," [g]",43154.1333793567,10358.7460062788,0.240040644895305
"1","2019","Stratum_8"," [g]",50879.6844046392,11293.6427525653,0.221967625874966
"1","2020","Stratum_8"," [g]",21420.2250649615,8585.03729533624,0.400791180732238
"1","2021","Stratum_8"," [g]",30138.4244324651,11716.6427298163,0.388760957165204
"1","1985","Stratum_9"," [g]",9313.25150299944,2363.32395783317,0.253759275916906
"1","1986","Stratum_9"," [g]",9651.79378306696,2267.20906634061,0.23490028043473
"1","1987","Stratum_9"," [g]",8331.29256584287,2080.96082788628,0.249776467629756
"1","1988","Stratum_9"," [g]",5982.58205788922,1669.54622768963,0.279067835849907
"1","1989","Stratum_9"," [g]",8034.07740515052,1863.73128163745,0.231978258068891
"1","1990","Stratum_9"," [g]",5843.40207226261,1517.44306963854,0.259684863521804
"1","1991","Stratum_9"," [g]",4645.69449113178,1096.98749046831,0.236129924721128
"1","1992","Stratum_9"," [g]",9882.04234189282,2168.26612240334,0.219414777571984
"1","1993","Stratum_9"," [g]",11020.3176654178,2491.95748984218,0.226123925416601
"1","1994","Stratum_9"," [g]",8240.51546350425,1902.69689133682,0.230895372961014
"1","1995","Stratum_9"," [g]",12422.7834642672,2495.02634785446,0.200842778515067
"1","1996","Stratum_9"," [g]",8007.01067763465,1764.63506867325,0.220386251463641
"1","1997","Stratum_9"," [g]",10483.9355359347,2238.42546724474,0.213510037292037
"1","1998","Stratum_9"," [g]",11378.0523760099,2261.45751262379,0.198756117294026
"1","1999","Stratum_9"," [g]",15240.0830488678,3089.42301522131,0.202716940932342
"1","2000","Stratum_9"," [g]",18278.700089418,3778.95258144269,0.206740772754973
"1","2001","Stratum_9"," [g]",19809.9355434846,4241.39432423072,0.214104398013839
"1","2002","Stratum_9"," [g]",13524.6273942323,2919.61496086966,0.215873966488331
"1","2003","Stratum_9"," [g]",12515.9767689532,3109.14987636993,0.248414481247873
"1","2004","Stratum_9"," [g]",20930.9906137635,4728.35040782796,0.225901893277748
"1","2005","Stratum_9"," [g]",12933.6976880786,3213.01764676583,0.248422201001913
"1","2006","Stratum_9"," [g]",12803.2509681231,2867.18450410284,0.22394191219413
"1","2007","Stratum_9"," [g]",11877.3657260561,2705.1014592175,0.227752644955872
"1","2008","Stratum_9"," [g]",9372.4888887491,2338.45577294935,0.249502112054405
"1","2009","Stratum_9"," [g]",11256.7908850852,2475.59327297221,0.219919984145062
"1","2010","Stratum_9"," [g]",10474.9779924366,2520.0396095828,0.24057707915018
"1","2011","Stratum_9"," [g]",15644.7448096276,3783.49938678476,0.241838357405256
"1","2012","Stratum_9"," [g]",18927.5724279145,4552.45404563098,0.240519700187066
"1","2013","Stratum_9"," [g]",11489.4715448056,2864.76593980041,0.249338355435118
"1","2014","Stratum_9"," [g]",8028.56186429758,2117.29494423254,0.263720325012128
"1","2015","Stratum_9"," [g]",11870.7712156203,3068.63232379127,0.258503198153913
